 cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
5030725,"1-(3-Hydroxypropyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",398.400,C22H18N6O2,113.000,606.000,0.800,30,3,6,4,"InChI=1S/C22H18N6O2/c29-11-3-10-25-22(30)26-13-6-7-16-17(12-13)28-21-15-5-2-9-24-19(15)18-14(20(21)27-16)4-1-8-23-18/h1-2,4-9,12,29H,3,10-11H2,(H2,25,26,30)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)NC(=O)NCCCO)N=C24)N=C1,VAEQSFGKQHSKGY-UHFFFAOYSA-N,"1-(3-hydroxypropyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",398.149,398.149,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20050918,ABI Chem|ChemDB|ChemSpider|NextBio|ZINC,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,""
5141736,"1,1-Di(propan-2-yl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",424.500,C25H24N6O,83.900,663.000,3.000,32,1,5,3,"InChI=1S/C25H24N6O/c1-14(2)31(15(3)4)25(32)28-16-9-10-19-20(13-16)30-24-18-8-6-12-27-22(18)21-17(23(24)29-19)7-5-11-26-21/h5-15H,1-4H3,(H,28,32)",CC(C)N(C(C)C)C(=O)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,GIXAHYZLAZRGCE-UHFFFAOYSA-N,"1,1-di(propan-2-yl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",424.201,424.201,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20050918,ABI Chem|ChemDB|ChemSpider|NextBio|ZINC,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,""
10161914,"20,21-bis(1H-pyrrol-2-yl)-6,9,15,19,22,26-hexazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18(23),19,21,24-tridecaene","",464.500,C28H16N8,109.000,732.000,3.400,36,2,6,2,"InChI=1S/C28H16N8/c1-5-15-23(31-11-1)24-16(6-2-12-32-24)26-25(15)33-19-13-21-22(14-20(19)34-26)36-28(18-8-4-10-30-18)27(35-21)17-7-3-9-29-17/h1-14,29-30H",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC6=C(C=C5N=C24)N=C(C(=N6)C7=CC=CN7)C8=CC=CN8)N=C1,JYTQUAWHXLGEJK-UHFFFAOYSA-N,"20,21-bis(1H-pyrrol-2-yl)-6,9,15,19,22,26-hexazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18(23),19,21,24-tridecaene",464.15,464.15,0,1,0,0,0,0,0,0,0,0,2,1,"",Patents,1,"",20061025,ChemSpider|DiscoveryGate|Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|PATENTSCOPE (WIPO)|SCRIPDB|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10495295,"11-Methoxyquinoxalino[2,3-f][1,10]phenanthroline",SCHEMBL19232993,312.300,C19H12N4O,60.800,461.000,2.100,24,0,5,1,"InChI=1S/C19H12N4O/c1-24-11-6-7-14-15(10-11)23-19-13-5-3-9-21-17(13)16-12(18(19)22-14)4-2-8-20-16/h2-10H,1H3",COC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,UQMUYPTUTLHWGF-UHFFFAOYSA-N,"11-methoxyquinoxalino[2,3-f][1,10]phenanthroline",312.101,312.101,0,1,0,0,0,0,0,0,0,0,6,6,"",Patents,1,"",20061025,ChemSpider|DiscoveryGate|Google Patents|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|SureChEMBL|Thomson Pharma,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10503816,"(1S,2S,3R,26S,27R,28R)-29,30-dimethylidene-7,13,16,22-tetrazanonacyclo[26.2.2.13,26.02,27.04,25.06,23.08,21.09,14.015,20]tritriaconta-4,6(23),7,9(14),10,12,15(20),16,18,21,24-undecaene","",452.500,C31H24N4,51.600,870.000,4.500,35,0,4,0,"InChI=1S/C31H24N4/c1-14-15(2)17-8-7-16(14)26-22-11-23(27(17)26)21-13-25-24(12-20(21)22)34-30-18-5-3-9-32-28(18)29-19(31(30)35-25)6-4-10-33-29/h3-6,9-10,12-13,16-17,22-23,26-27H,1-2,7-8,11H2/t16-,17+,22+,23-,26+,27-",C=C1[C@@H]2CC[C@H](C1=C)[C@@H]3[C@H]2[C@@H]4C[C@H]3C5=CC6=C(C=C45)N=C7C8=C(C9=C(C7=N6)C=CC=N9)N=CC=C8,NTAHFZVBHJXAHE-NTOKWYHCSA-N,"(1S,2S,3R,26S,27R,28R)-29,30-dimethylidene-7,13,16,22-tetrazanonacyclo[26.2.2.13,26.02,27.04,25.06,23.08,21.09,14.015,20]tritriaconta-4,6(23),7,9(14),10,12,15(20),16,18,21,24-undecaene",452.2,452.2,0,1,0,6,6,0,0,0,0,0,0,0,"","",0,"",20061025,ChemSpider|DiscoveryGate|NextBio|Thomson Pharma,Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10520237,"11-Nitrodipyrido[3,2-a:2',3'-c]phenazine","11-Nitrodipyrido[3,2-a:2',3'-c]phenazine",327.300,C18H9N5O2,97.400,526.000,2.000,25,0,6,0,InChI=1S/C18H9N5O2/c24-23(25)10-5-6-13-14(9-10)22-18-12-4-2-8-20-16(12)15-11(17(18)21-13)3-1-7-19-15/h1-9H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)[N+](=O)[O-])N=C24)N=C1,KKIQKNNKSNXDNT-UHFFFAOYSA-N,"11-nitroquinoxalino[2,3-f][1,10]phenanthroline",327.076,327.076,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20061025,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|NextBio|Protein Data Bank in Europe (PDBe)|Springer Nature|Thieme Chemistry|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10565914,"Quinoxalino[3,2-f][1,10]phenanthrolin-11-amine",SCHEMBL16081598,297.300,C18H11N5,77.600,443.000,1.500,23,1,5,0,"InChI=1S/C18H11N5/c19-10-5-6-13-14(9-10)23-18-12-4-2-8-21-16(12)15-11(17(18)22-13)3-1-7-20-15/h1-9H,19H2",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)N)N=C24)N=C1,YQQQJHBJXKXUKJ-UHFFFAOYSA-N,"quinoxalino[3,2-f][1,10]phenanthrolin-11-amine",297.101,297.101,0,1,0,0,0,0,0,0,0,0,5,1,"",Patents,1,"",20061025,ChemSpider|DiscoveryGate|Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|PATENTSCOPE (WIPO)|SureChEMBL|Thomson Pharma,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10576963,"[(1S,2R,3R,26S,27S,28R,29R,30R)-30-(hydroxymethyl)-7,13,16,22-tetrazanonacyclo[26.2.2.13,26.02,27.04,25.06,23.08,21.09,14.015,20]tritriaconta-4,6(23),7,9(14),10,12,15(20),16,18,21,24-undecaen-29-yl]methanol","",488.600,C31H28N4O2,92.000,832.000,3.200,37,2,6,2,"InChI=1S/C31H28N4O2/c36-12-22-14-5-6-15(23(22)13-37)27-21-9-20(26(14)27)18-10-24-25(11-19(18)21)35-31-17-4-2-8-33-29(17)28-16(30(31)34-24)3-1-7-32-28/h1-4,7-8,10-11,14-15,20-23,26-27,36-37H,5-6,9,12-13H2/t14-,15+,20+,21-,22-,23-,26+,27-/m1/s1",C1C[C@H]2[C@H]([C@@H]([C@@H]1[C@@H]3[C@H]2[C@@H]4C[C@H]3C5=CC6=C(C=C45)N=C7C8=C(C9=C(C7=N6)C=CC=N9)N=CC=C8)CO)CO,KVFIIHIJKUASEF-IDHOERMOSA-N,"[(1S,2R,3R,26S,27S,28R,29R,30R)-30-(hydroxymethyl)-7,13,16,22-tetrazanonacyclo[26.2.2.13,26.02,27.04,25.06,23.08,21.09,14.015,20]tritriaconta-4,6(23),7,9(14),10,12,15(20),16,18,21,24-undecaen-29-yl]methanol",488.221,488.221,0,1,0,8,8,0,0,0,0,0,0,0,"","",0,"",20061025,ChemSpider|NextBio|Thomson Pharma,Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10695164,"4-tert-butyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylbenzamide","",457.500,C29H23N5O,80.700,759.000,4.700,35,1,5,3,"InChI=1S/C29H23N5O/c1-29(2,3)18-10-8-17(9-11-18)28(35)32-19-12-13-22-23(16-19)34-27-21-7-5-15-31-25(21)24-20(26(27)33-22)6-4-14-30-24/h4-16H,1-3H3,(H,32,35)",CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,NSKXFGBBACHEOB-UHFFFAOYSA-N,"4-tert-butyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylbenzamide",457.19,457.19,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061025,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
10737877,"Quinoxalino[2,3-f][1,10]phenanthroline-3,6-dicarboxylic acid",SCHEMBL10372213,370.300,C20H10N4O4,126.000,592.000,2.900,28,2,8,2,"InChI=1S/C20H10N4O4/c25-19(26)13-7-5-9-15-16(22-12-4-2-1-3-11(12)21-15)10-6-8-14(20(27)28)24-18(10)17(9)23-13/h1-8H,(H,25,26)(H,27,28)",C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=CC(=N5)C(=O)O)N=C(C=C4)C(=O)O,NCIHOWAAHDZQLQ-UHFFFAOYSA-N,"quinoxalino[2,3-f][1,10]phenanthroline-3,6-dicarboxylic acid",370.07,370.07,0,1,0,0,0,0,0,0,0,0,3,2,"",Patents,1,"",20061026,DiscoveryGate|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|SureChEMBL|Thomson Pharma,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
10834665,"11,12-Dimethylquinoxalino[2,3-f][1,10]phenanthroline-3,6-dicarboxylic acid","",398.400,C22H14N4O4,126.000,647.000,2.600,30,2,8,2,"InChI=1S/C22H14N4O4/c1-9-7-15-16(8-10(9)2)26-20-12-4-6-14(22(29)30)24-18(12)17-11(19(20)25-15)3-5-13(23-17)21(27)28/h3-8H,1-2H3,(H,27,28)(H,29,30)",CC1=CC2=C(C=C1C)N=C3C4=C(C5=C(C3=N2)C=CC(=N5)C(=O)O)N=C(C=C4)C(=O)O,NGQMCCQEKYFWNA-UHFFFAOYSA-N,"11,12-dimethylquinoxalino[2,3-f][1,10]phenanthroline-3,6-dicarboxylic acid",398.102,398.102,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061026,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
11221079,"11-Carboxydipyrido[3,2-a:2',3'-c]phenazine","SCHEMBL7630407|11-carboxydipyrido[3,2-a:2',3'-c]phenazine",326.300,C19H10N4O2,88.900,530.000,1.700,25,1,6,1,"InChI=1S/C19H10N4O2/c24-19(25)10-5-6-13-14(9-10)23-18-12-4-2-8-21-16(12)15-11(17(18)22-13)3-1-7-20-15/h1-9H,(H,24,25)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)C(=O)O)N=C24)N=C1,JKBDXDNPNLMMHQ-UHFFFAOYSA-N,"quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylic acid",326.08,326.08,0,1,0,0,0,0,0,0,0,5,6,3,"",Literature|Patents,2,"",20061026,ChemSpider|DiscoveryGate|Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|PATENTSCOPE (WIPO)|Springer Nature|SureChEMBL|Thieme Chemistry|Thomson Pharma,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
11239206,"2-[[(2S)-2-amino-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpropanoyl]amino]acetic acid","",426.400,C23H18N6O3,144.000,707.000,-1.800,32,3,8,5,"InChI=1S/C23H18N6O3/c24-15(23(32)27-11-18(30)31)9-12-5-6-16-17(10-12)29-22-14-4-2-8-26-20(14)19-13(21(22)28-16)3-1-7-25-19/h1-8,10,15H,9,11,24H2,(H,27,32)(H,30,31)/t15-/m0/s1",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)C[C@@H](C(=O)NCC(=O)O)N)N=C24)N=C1,WJJPRSMRVHDREJ-HNNXBMFYSA-N,"2-[[(2S)-2-amino-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpropanoyl]amino]acetic acid",426.144,426.144,0,1,0,1,1,0,0,0,0,1,0,0,"",Literature,1,"",20061026,ChemSpider|DiscoveryGate|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
11493317,"11,12-Dimethyldipyrido[3,2-a:2',3'-c]phenazine","11,12-Dimethyldipyrido[3,2-a:2',3'-c]phenazine",310.400,C20H14N4,51.600,427.000,2.900,24,0,4,0,"InChI=1S/C20H14N4/c1-11-9-15-16(10-12(11)2)24-20-14-6-4-8-22-18(14)17-13(19(20)23-15)5-3-7-21-17/h3-10H,1-2H3",CC1=CC2=C(C=C1C)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,KQQLYKBBQPLAIQ-UHFFFAOYSA-N,"11,12-dimethylquinoxalino[2,3-f][1,10]phenanthroline",310.122,310.122,0,1,0,0,0,0,0,0,0,3,0,0,"",Literature|Patents,2,"",20061026,ChemSpider|DiscoveryGate|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|NextBio|PATENTSCOPE (WIPO)|Protein Data Bank in Europe (PDBe)|Springer Nature|Thomson Pharma|Wiley,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
11501614,"11,12-Dinitroquinoxalino[2,3-f][1,10]phenanthroline","",372.300,C18H8N6O4,143.000,585.000,2.800,28,0,8,0,InChI=1S/C18H8N6O4/c25-23(26)13-7-11-12(8-14(13)24(27)28)22-18-10-4-2-6-20-16(10)15-9(17(18)21-11)3-1-5-19-15/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC(=C(C=C5N=C24)[N+](=O)[O-])[N+](=O)[O-])N=C1,SVWIXYHYQNPNDX-UHFFFAOYSA-N,"11,12-dinitroquinoxalino[2,3-f][1,10]phenanthroline",372.061,372.061,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061026,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
11605171,"11,12-Bis(bromomethyl)quinoxalino[2,3-f][1,10]phenanthroline","",468.100,C20H12Br2N4,51.600,462.000,3.300,26,0,4,2,"InChI=1S/C20H12Br2N4/c21-9-11-7-15-16(8-12(11)10-22)26-20-14-4-2-6-24-18(14)17-13(19(20)25-15)3-1-5-23-17/h1-8H,9-10H2",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=C(C(=C5)CBr)CBr)N=C24)N=C1,DXXANQJJFRFHJH-UHFFFAOYSA-N,"11,12-bis(bromomethyl)quinoxalino[2,3-f][1,10]phenanthroline",467.941,465.943,0,1,0,0,0,0,0,0,0,0,0,0,"",Spectral Information,1,"",20061026,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
11629440,"3,18-Diaza-9,12,24,27-tetrazonianonacyclo[18.10.2.29,12.02,19.04,17.05,10.011,16.024,32.027,31]tetratriaconta-1(31),2,4,6,8,10,12,14,16,18,20(32),21,23,27,29-pentadecaene","",440.500,C28H20N6+4,41.300,691.000,3.500,34,0,2,0,"InChI=1S/C28H20N6/c1-5-17-21-22(18-6-2-10-32-14-13-31(9-1)25(17)26(18)32)30-24-20-8-4-12-34-16-15-33-11-3-7-19(23(24)29-21)27(33)28(20)34/h1-12H,13-16H2/q+4",C1C[N+]2=CC=CC3=C4C(=C5C=CC=[N+]1C5=C32)N=C6C7=C8C9=C(C6=N4)C=CC=[N+]9CC[N+]8=CC=C7,XPDLWRBKEJNUHS-UHFFFAOYSA-N,"3,18-diaza-9,12,24,27-tetrazonianonacyclo[18.10.2.29,12.02,19.04,17.05,10.011,16.024,32.027,31]tetratriaconta-1(31),2,4,6,8,10,12,14,16,18,20(32),21,23,27,29-pentadecaene",440.175,440.175,4,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061026,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
11671889,"3,14-Diaza-20,23-diazoniaheptacyclo[14.10.2.02,15.04,13.06,11.020,28.023,27]octacosa-1(27),2,4,6,8,10,12,14,16(28),17,19,23,25-tridecaene","",360.400,C24H16N4+2,33.500,557.000,4.000,28,0,2,0,"InChI=1S/C24H16N4/c1-2-6-16-14-20-19(13-15(16)5-1)25-21-17-7-3-9-27-11-12-28-10-4-8-18(22(21)26-20)24(28)23(17)27/h1-10,13-14H,11-12H2/q+2",C1C[N+]2=CC=CC3=C2C4=C(C=CC=[N+]41)C5=NC6=CC7=CC=CC=C7C=C6N=C35,GEZHJFXKENCCPD-UHFFFAOYSA-N,"3,14-diaza-20,23-diazoniaheptacyclo[14.10.2.02,15.04,13.06,11.020,28.023,27]octacosa-1(27),2,4,6,8,10,12,14,16(28),17,19,23,25-tridecaene",360.137,360.137,2,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061026,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
11700394,"3,18-Diaza-24,27-diazoniaoctacyclo[18.10.2.02,19.04,17.05,10.011,16.024,32.027,31]dotriaconta-1,3,5,7,9,11,13,15,17,19,21,23,27,29,31-pentadecaene","",410.500,C28H18N4+2,33.500,666.000,4.700,32,0,2,0,"InChI=1S/C28H18N4/c1-3-9-19-17(7-1)18-8-2-4-10-20(18)24-23(19)29-25-21-11-5-13-31-15-16-32-14-6-12-22(26(25)30-24)28(32)27(21)31/h1-14H,15-16H2/q+2",C1C[N+]2=CC=CC3=C4C(=C5C=CC=[N+]1C5=C32)N=C6C7=CC=CC=C7C8=CC=CC=C8C6=N4,HRXQCZHKTXANQI-UHFFFAOYSA-N,"3,18-diaza-24,27-diazoniaoctacyclo[18.10.2.02,19.04,17.05,10.011,16.024,32.027,31]dotriaconta-1,3,5,7,9,11,13,15,17,19,21,23,27,29,31-pentadecaene",410.153,410.153,2,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20061026,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
11977410,"Tetrapyrido[3,2-a:2',3'-c:3'',2''-h:2''',3'''-j]phenazine","Tetrapyrido[3,2-a:2',3'-c:3'',2''-h:2''',3'''-j]phenazine|168646-52-4|SCHEMBL164214|YSCK0201|2,8,11,17,23,26-Hexazaheptacyclo[16.12.0.03,16.04,9.010,15.019,24.025,30]triaconta-1,3(16),4(9),5,7,10(15),11,13,17,19(24),20,22,25(30),26,28-pentadecaene",384.400,C24H12N6,77.300,537.000,2.700,30,0,6,0,InChI=1S/C24H12N6/c1-5-13-17(25-9-1)18-14(6-2-10-26-18)22-21(13)29-23-15-7-3-11-27-19(15)20-16(24(23)30-22)8-4-12-28-20/h1-12H,C1=CC2=C(C3=C(C=CC=N3)C4=C2N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6)N=C1,DAPVQZFHUDQVIM-UHFFFAOYSA-N,"2,8,11,17,23,26-hexazaheptacyclo[16.12.0.03,16.04,9.010,15.019,24.025,30]triaconta-1,3(16),4(9),5,7,10(15),11,13,17,19(24),20,22,25(30),26,28-pentadecaene",384.112,384.112,0,1,0,0,0,0,0,0,0,14,15,9,"",Classification|Literature|Patents,3,"",20070103,"Amadis Chemical|BenchChem|BLD Pharm|ChemSpider|Crystallography Open Database (COD)|DiscoveryGate|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|ET Co.,Ltd.|Google Patents|IBM|iChemical Technology USA Inc|Japan Chemical Substance Dictionary (Nikkaji)|Nature Synthesis|NCBI Structure|NextBio|PATENTSCOPE (WIPO)|Protein Data Bank in Europe (PDBe)|SCRIPDB|Springer Nature|SureChEMBL|Thomson Pharma|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
12047826,"Quinoxalino[3,2-f][1,10]phenanthroline-11,12-dicarbonitrile",SCHEMBL26749740,332.300,C20H8N6,99.100,589.000,1.600,26,0,6,0,InChI=1S/C20H8N6/c21-9-11-7-15-16(8-12(11)10-22)26-20-14-4-2-6-24-18(14)17-13(19(20)25-15)3-1-5-23-17/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=C(C(=C5)C#N)C#N)N=C24)N=C1,CBJOFFYTHUFUFC-UHFFFAOYSA-N,"quinoxalino[3,2-f][1,10]phenanthroline-11,12-dicarbonitrile",332.081,332.081,0,1,0,0,0,0,0,0,0,0,0,0,"",Patents,1,"",20070207,Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|PATENTSCOPE (WIPO)|Protein Data Bank in Europe (PDBe)|SureChEMBL|Wiley,Curation Efforts|Governmental Organizations|Journal Publishers|Research and Development,""
12516835,"6,9,15,19,21,26-Hexazahexacyclo[12.12.0.02,7.08,13.016,25.017,22]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17(22),18,20,23-tridecaene-18,20-diamine","",364.400,C20H12N8,129.000,589.000,1.100,28,2,8,0,"InChI=1S/C20H12N8/c21-19-13-11(26-20(22)28-19)5-6-12-18(13)27-17-10-4-2-8-24-15(10)14-9(16(17)25-12)3-1-7-23-14/h1-8H,(H4,21,22,26,28)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC6=C5C(=NC(=N6)N)N)N=C24)N=C1,JOTYMTPZYBLZFU-UHFFFAOYSA-N,"6,9,15,19,21,26-hexazahexacyclo[12.12.0.02,7.08,13.016,25.017,22]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16(25),17(22),18,20,23-tridecaene-18,20-diamine",364.118,364.118,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20070208,ChemSpider,Legacy Depositors|Research and Development,""
12984253,"11-Chloro dipyrido[3,2-a:2',3'-c]phenazine","11-chloro dipyrido[3,2-a:2',3'-c]phenazine",316.700,C18H9ClN4,51.600,447.000,2.800,23,0,4,0,InChI=1S/C18H9ClN4/c19-10-5-6-13-14(9-10)23-18-12-4-2-8-21-16(12)15-11(17(18)22-13)3-1-7-20-15/h1-9H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)Cl)N=C24)N=C1,BUABQXZVGDDTNZ-UHFFFAOYSA-N,"11-chloroquinoxalino[2,3-f][1,10]phenanthroline",316.052,316.052,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20070208,Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|Protein Data Bank in Europe (PDBe)|Springer Nature|Thieme Chemistry,Governmental Organizations|Journal Publishers|Subscription Services,""
15825934,"Phenyl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone","",386.400,C25H14N4O,68.600,635.000,3.500,30,0,5,2,InChI=1S/C25H14N4O/c30-25(15-6-2-1-3-7-15)16-10-11-19-20(14-16)29-24-18-9-5-13-27-22(18)21-17(23(24)28-19)8-4-12-26-21/h1-14H,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,JHZPSYQNRJRLNK-UHFFFAOYSA-N,"phenyl(quinoxalino[3,2-f][1,10]phenanthrolin-11-yl)methanone",386.117,386.117,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20070212,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
15845683,"10-Methylquinoxalino[2,3-f][1,10]phenanthroline","",296.300,C19H12N4,51.600,441.000,3.500,23,0,4,0,"InChI=1S/C19H12N4/c1-11-5-2-8-14-15(11)23-19-13-7-4-10-21-17(13)16-12(18(19)22-14)6-3-9-20-16/h2-10H,1H3",CC1=C2C(=CC=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,HEYNOCFSBFAMGF-UHFFFAOYSA-N,"10-methylquinoxalino[2,3-f][1,10]phenanthroline",296.106,296.106,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20070212,BLD Pharm|Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|Protein Data Bank in Europe (PDBe),Chemical Vendors|Governmental Organizations,""
15901022,"Benzo[i]dipyrido[3,2-a:2',3'-c]phenazine","6,9,15,26-Tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18,20,22,24-tridecaene|Benzo[i]dipyrido[3,2-a:2',3'-c]phenazine|SCHEMBL912017",332.400,C22H12N4,51.600,478.000,4.100,26,0,4,0,InChI=1S/C22H12N4/c1-2-6-14-12-18-17(11-13(14)5-1)25-21-15-7-3-9-23-19(15)20-16(22(21)26-18)8-4-10-24-20/h1-12H,C1=CC=C2C=C3C(=CC2=C1)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,LGVCVKLTJIKWPR-UHFFFAOYSA-N,"6,9,15,26-tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18,20,22,24-tridecaene",332.106,332.106,0,1,0,0,0,0,0,0,0,14,25,12,"",Literature|Patents,2,"",20070212,AbaChemScene|BenchChem|Crystallography Open Database (COD)|DiscoveryGate|Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|Lan Pharmatech|MedChemexpress MCE|PATENTSCOPE (WIPO)|Smolecule|Springer Nature|SureChEMBL|THE BioTek|Thomson Pharma,Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,""
